Days,Temp        ,mVVM        ,pH          ,pO2         ,RPM         ,Scale1      ,Scale2      ,Scale3      ,NT          ,Unused      ,O2-out      ,CO2_out     ,Cool_heat   ,Acid_base   ,Unused      ,Unused      ,OUR,CER,RQ,Sum1,Sum2,Sum3,Sum4,MS-O2       ,MS-CO2      ,MS-N2       ,MS-Ar       ,MS-Eth      ,MS-Met      ,MS-Unused   ,MS-Unused   ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      , run
00.0000579, 27.981 , 1001.617 , 6.826 , 0 , 842.606 , 5.546 , 0 , 0 , 0 , 0 , 20.896 ,-0.001 , 23.173 , 1.478 , 0 , 0 ,        0.1427239    ,             -2.682161E-02               ,              0 , 0.1136685 , 0.1711897 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.755
00.0014468, 27.927 , 1000.954 , 6.828 , 0 , 849.084 , 5.588 , 0 , 0 , 0 , 0 , 20.897 ,-0.001 , 18.764 , 1.447 , 0 , 0 ,        0.1087634    ,             -2.680419E-02               ,              0 , 0.2057099 , 0.3387887 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.755
00.0028357, 27.997 , 1001.662 , 6.828 , 0 , 849.253 , 5.525 , 0 , 0 , 0 , 0 , 20.897 ,-0.001 , 23.135 , 1.437 , 0 , 0 ,        0.1088403    ,             -2.682315E-02               ,              0 , 0.319192 , 0.5052296 , 0 , 0 ,        0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.755
00.0042245, 27.894 , 1000.966 , 6.828 , 0 , 851.671 , 5.556 , 0 , 0 , 0 , 0 , 20.897 ,-0.001 , 18.667 , 1.437 , 0 , 0 ,        0.1087647    ,             -2.680451E-02               ,              0 , 0.4107576 , 0.6716704 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.755
00.005625, 27.92 , 1001.642 , 6.829 , 0 , 838.169 , 5.606 , 0 , 0 , 0 , 0 , 20.897 ,-0.001 , 38.055 , 1.426 , 0 , 0 ,          0.1088381    ,             -2.682262E-02               ,              0 , 0.5974255 , 0.8368372 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.755
00.0070139, 27.971 , 1002.067 , 6.832 , 0 , 846.418 , 5.611 , 0 , 0 , 0 , 0 , 20.897 ,-0.001 , 6.813 , 1.369 , 0 , 0 ,         0.1088843    ,             -0.026834     ,              0 , 0.6308447 , 0.9954019 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.755
00.0084028, 27.868 , 1001.687 , 6.834 , 0 , 851.353 , 5.561 , 0 , 0 , 0 , 0 , 20.897 ,-0.001 , 49.31 , 1.329 , 0 , 0 ,         0.108843     ,             -2.682382E-02               ,              0 , 0.8727207 , 1.149333 , 0 , 0 ,        0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.755
00.0097917, 27.969 , 1001.629 , 6.834 , 0 , 840.835 , 5.604 , 0 , 0 , 0 , 0 , 20.899 ,-0.001 , 25.688 , 1.311 , 0 , 0 ,        4.099171E-02               ,             -2.682295E-02               ,              0 , 0.9987259 , 1.30118 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.755
00.0111806, 27.824 , 1001.687 , 6.834 , 0 , 848.915 , 5.622 , 0 , 0 , 0 , 0 , 20.901 ,-0.001 , 49.868 , 1.312 , 0 , 0 ,        4.099171E-02               ,             -2.682518E-02               ,              0 , 1.243339 , 1.453143 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.755
00.0125695, 28.006 , 1001.575 , 6.837 , 0 , 852.025 , 5.547 , 0 , 0 , 0 , 0 , 20.901 ,-0.001 , 16.43 , 1.252 , 0 , 0 ,         4.099171E-02               ,             -2.682218E-02               ,              0 , 1.323932 , 1.598156 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.755
