Days,Temp        ,mVVM        ,pH          ,pO2         ,RPM         ,Scale1      ,Scale2      ,Scale3      ,NT          ,Unused      ,O2-out      ,CO2_out     ,Cool_heat   ,Acid_base   ,Unused      ,Unused      ,OUR,CER,RQ,Sum1,Sum2,Sum3,Sum4,MS-O2       ,MS-CO2      ,MS-N2       ,MS-Ar       ,MS-Eth      ,MS-Met      ,MS-Unused   ,MS-Unused   ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      , run
00.0000347, 27.959 , 1001.578 , 6.941 , 0 , 859.74 , 4.835 , 0 , 0 , 0 , 0 , 20.867 , 0.042 , 31.291 , 1.183 , 0 , 0 ,         0.821425     ,              1.126663     ,              1.371596 , 0.1982532 , 0.1175506 , 0 , 0 ,              0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.757
00.0014237, 27.973 , 1002.036 , 6.941 , 0 , 865.78 , 4.694 , 0 , 0 , 0 , 0 , 20.867 , 0.042 , 7.989 , 1.172 , 0 , 0 ,          0.8218006    ,              1.127178     ,              1.371596 , 0.2488698 , 0.2340082 , 0 , 0 ,              0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.757
00.0028241, 27.886 , 1001.687 , 6.942 , 0 , 856.026 , 4.701 , 0 , 0 , 0 , 0 , 20.867 , 0.042 , 48.026 , 1.161 , 0 , 0 ,        0.8215144    ,              1.126786     ,              1.371596 , 0.5531523 , 0.3493728 , 0 , 0 ,              0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.757
00.004213, 27.975 , 1000.947 , 6.942 , 0 , 858.305 , 4.684 , 0 , 0 , 0 , 0 , 20.867 , 0.042 , 5.68 , 1.168 , 0 , 0 ,           0.8209075    ,              1.125953     ,              1.371596 , 0.5891396 , 0.4654329 , 0 , 0 ,              0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.757
00.0056019, 27.825 , 1001.687 , 6.956 , 0 , 845.151 , 4.682 , 0 , 0 , 0 , 0 , 20.867 , 0.042 , 49.476 , 2.186 , 0 , 0 ,        0.8215144    ,              1.126786     ,              1.371596 , 0.9026091 , 0.6826482 , 0 , 0 ,              0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.757
00.0069908, 27.99 , 1001.588 , 7.1 , 0 , 840.394 , 4.695 , 0 , 0 , 0 , 0 , 20.867 , 0.042 , 21.883 , 1.999 , 0 , 0 ,           0.8214332    ,              1.126674     ,              1.371596 , 1.041255 , 0.8812819 , 0 , 0 ,               0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.757
00.0083796, 27.859 , 1001.687 , 7.11 , 0 , 840.909 , 4.699 , 0 , 0 , 0 , 0 , 20.867 , 0.042 , 49.777 , 1.801 , 0 , 0 ,         0.8215144    ,              1.126786     ,              1.371596 , 1.356632 , 1.060241 , 0 , 0 ,  0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.757
00.0097685, 28.007 , 1001.568 , 7.115 , 0 , 844.266 , 4.705 , 0 , 0 , 0 , 0 , 20.867 , 0.042 , 16.083 , 1.699 , 0 , 0 ,        0.8214167    ,              1.126652     ,              1.371596 , 1.45853 , 1.229065 , 0 , 0 ,   0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.757
00.0111575, 27.886 , 1001.687 , 7.118 , 0 , 840.386 , 4.771 , 0 , 0 , 0 , 0 , 20.867 , 0.042 , 49.814 , 1.633 , 0 , 0 ,        0.8215144    ,              1.126786     ,              1.371596 , 1.774141 , 1.39133 , 0 , 0 ,   0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.757
00.0125463, 28.008 , 1001.532 , 7.12 , 0 , 843.225 , 4.847 , 0 , 0 , 0 , 0 , 20.867 , 0.042 , 18.169 , 1.606 , 0 , 0 ,         0.8213872    ,              1.126611     ,              1.371596 , 1.889256 , 1.550913 , 0 , 0 ,  0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.757
