Days,Temp        ,mVVM        ,pH          ,pO2         ,RPM         ,Scale1      ,Scale2      ,Scale3      ,NT          ,Unused      ,O2-out      ,CO2_out     ,Cool_heat   ,Acid_base   ,Unused      ,Unused      ,OUR,CER,RQ,Sum1,Sum2,Sum3,Sum4,MS-O2       ,MS-CO2      ,MS-N2       ,MS-Ar       ,MS-Eth      ,MS-Met      ,MS-Unused   ,MS-Unused   ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      , run
00.0000694, 25.899 , 500.217 , 6.695 , 0 , 842.151 , 4.454 , 0 , 0 , 0 , 0 , 20.9 , 0 , 49.437 , 0.154 , 0 , 0 ,               6.460299E-06               ,              0            ,              0.6186555 , 0.2610776 , 1.614435E-02 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.772
00.0014583, 26.013 , 500.227 , 6.699 , 0 , 837.635 , 4.454 , 0 , 0 , 0 , 0 , 20.9 , 0 , 18.14 , 0.032 , 0 , 0 ,  6.460428E-06               ,              0            ,              0.6186555 , 0.3568753 , 1.949902E-02 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.772
00.0028472, 25.873 , 500.217 , 6.698 , 0 , 863.408 , 4.454 , 0 , 0 , 0 , 0 , 20.9 , 0 , 49.96 , 0.049 , 0 , 0 ,  6.460299E-06               ,              0            ,              0.6186555 , 0.6207149 , 2.463586E-02 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.772
00.0042361, 26.009 , 500.206 , 6.703 , 0 , 863.951 , 4.454 , 0 , 0 , 0 , 0 , 20.9 , 0 , 19.675 , 0.013 , 0 , 0 ,               6.460157E-06               ,              0            ,              0.6186555 , 0.7246189 , 0.0259987 , 0 , 0 ,             0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.772
00.005625, 25.922 , 731.175 , 6.749 , 0 , 856.494 , 4.452 , 0 , 0 , 0 , 0 , 20.9 , 0 , 18.355 , 1.46 , 0 , 0 ,   9.44312E-06  ,              0            ,              0.6186555 , 0.8215519 , 0.1790556 , 0 , 0 ,             0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.772
00.0070139, 25.968 , 1000.981 , 6.866 , 0 , 849.628 , 4.448 , 0 , 0 , 0 , 0 , 20.9 , 0 , 39.077 , 1.014 , 0 , 0 ,              1.292766E-05               ,              0            ,              0.6186555 , 1.027918 , 0.2853567 , 0 , 0 ,              0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.772
00.0084143, 26.003 , 1001.517 , 6.864 , 0 , 841.899 , 4.434 , 0 , 0 , 0 , 0 , 20.9 , 0 , 0.545 , 1.081 , 0 , 0 ,               1.293459E-05               ,              0            ,              0.6186555 , 1.030796 , 0.3986817 , 0 , 0 ,              0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.772
00.0098032, 25.902 , 1001.525 , 6.871 , 0 , 848.866 , 4.442 , 0 , 0 , 0 , 0 , 20.9 , 0 , 49.364 , 0.884 , 0 , 0 ,              1.293469E-05               ,              0            ,              0.6186555 , 1.291489 , 0.4913544 , 0 , 0 ,              0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.772
00.0111921, 26.018 , 1001.546 , 6.878 , 0 , 849.072 , 4.429 , 0 , 0 , 0 , 0 , 20.9 , 0 , 12.244 , 0.653 , 0 , 0 ,              1.293496E-05               ,              0            ,              0.6186555 , 1.356149 , 0.5598107 , 0 , 0 ,              0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.772
00.012581, 25.885 , 1001.68 , 6.88 , 0 , 855.648 , 4.434 , 0 , 0 , 0 , 0 , 20.9 , 0 , 50 , 0.603 , 0 , 0 ,       1.293669E-05               ,              0            ,              0.6186555 , 1.6202 , 0.6230253 , 0 , 0 ,  0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.772
