Days,Temp        ,mVVM        ,pH          ,pO2         ,RPM         ,Scale1      ,Scale2      ,Scale3      ,NT          ,Unused      ,O2-out      ,CO2_out     ,Cool_heat   ,Acid_base   ,Unused      ,Unused      ,OUR,CER,RQ,Sum1,Sum2,Sum3,Sum4,MS-O2       ,MS-CO2      ,MS-N2       ,MS-Ar       ,MS-Eth      ,MS-Met      ,MS-Unused   ,MS-Unused   ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      , run
00.0000463, 25.918 , 1001.672 , 6.833 , 0 , 846.652 , 5.154 , 0 , 0 , 0 , 0 , 20.9 ,-0.003 , 24.991 , 1.345 , 0 , 0 ,          2.127526E-02               ,             -8.047128E-02               ,              0 , 0.3421498 , 0.1883131 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.0014352, 25.991 , 1001.696 , 6.831 , 0 , 849.771 , 5.135 , 0 , 0 , 0 , 0 , 20.9 ,-0.003 , 21.794 , 1.378 , 0 , 0 ,          2.127577E-02               ,             -8.047321E-02               ,              0 , 0.6405297 , 0.3812465 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.0028241, 26.071 , 1001.612 , 6.833 , 0 , 845.822 , 5.156 , 0 , 0 , 0 , 0 , 20.9 ,-0.003 ,-9.833 , 1.344 , 0 , 0 ,           2.127398E-02               ,             -8.046646E-02               ,              0 , 0.5059069 , 0.5694196 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.004213, 25.947 , 1001.63 , 6.832 , 0 , 851.784 , 5.182 , 0 , 0 , 0 , 0 , 20.9 ,-0.003 , 6.872 , 1.362 , 0 , 0 ,             2.127437E-02               ,             -0.0804679    ,              0 , 0.5999908 , 0.7601128 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.0056019, 25.9 , 1001.687 , 6.832 , 0 , 854.4 , 5.134 , 0 , 0 , 0 , 0 , 20.9 ,-0.003 , 24.951 , 1.353 , 0 , 0 ,              2.127558E-02               ,             -8.047248E-02               ,              0 , 0.941593 , 0.949546 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.0069907, 26.005 , 1001.634 , 6.83 , 0 , 859.474 , 5.139 , 0 , 0 , 0 , 0 , 20.9 ,-0.003 , 19.365 , 1.402 , 0 , 0 ,           2.127445E-02               ,             -8.046822E-02               ,              0 , 1.206718 , 1.14584 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.0083796, 26.065 , 1001.92 , 6.829 , 0 , 862.304 , 5.181 , 0 , 0 , 0 , 0 , 20.896 , 0 ,-9.92 , 1.419 , 0 , 0 ,               0.1356798    ,              0            ,              0 , 1.070904 , 1.344513 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.0097685, 25.944 , 1002.076 , 6.829 , 0 , 866.117 , 5.189 , 0 , 0 , 0 , 0 , 20.896 , 0 , 8.068 , 1.42 , 0 , 0 ,              0.1357009    ,              0            ,              0 , 1.181362 , 1.543327 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.0111574, 25.926 , 1001.669 , 6.829 , 0 , 850.985 , 5.134 , 0 , 0 , 0 , 0 , 20.896 , 0 , 24.756 , 1.41 , 0 , 0 ,             0.1356458    ,              0            ,              0 , 1.520295 , 1.740741 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.0125579, 26.025 , 1001.69 , 6.828 , 0 , 856.69 , 5.14 , 0 , 0 , 0 , 0 , 20.896 , 0 , 12.616 , 1.441 , 0 , 0 ,               0.1356486    ,              0            ,              0 , 1.693019 , 1.942495 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.0139468, 26.02 , 1001.544 , 6.829 , 0 , 845.719 , 5.127 , 0 , 0 , 0 , 0 , 20.896 , 0 ,-3.981 , 1.425 , 0 , 0 ,              0.1356288    ,              0            ,              0 , 1.638516 , 2.142009 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.0153357, 25.919 , 1001.687 , 6.829 , 0 , 850.492 , 5.139 , 0 , 0 , 0 , 0 , 20.896 , 0 , 24.883 , 1.431 , 0 , 0 ,            0.1356482    ,              0            ,              0 , 1.979187 , 2.342363 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
00.0167245, 26.006 , 1001.619 , 6.828 , 0 , 843.361 , 5.164 , 0 , 0 , 0 , 0 , 20.896 , 0 , 17.676 , 1.439 , 0 , 0 ,            0.135639     ,              0            ,              0 , 2.221187 , 2.543837 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.745
