Days,Temp        ,mVVM        ,pH          ,pO2         ,RPM         ,Scale1      ,Scale2      ,Scale3      ,NT          ,Unused      ,O2-out      ,CO2_out     ,Cool_heat   ,Acid_base   ,Unused      ,Unused      ,OUR,CER,RQ,Sum1,Sum2,Sum3,Sum4,MS-O2       ,MS-CO2      ,MS-N2       ,MS-Ar       ,MS-Eth      ,MS-Met      ,MS-Unused   ,MS-Unused   ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      , run
00.0000347, 24.044 , 1001.654 , 6.85 , 0 , 855.294 , 5.766 , 0 , 0 , 0 , 0 , 20.317 , 0.402 , 14.826 , 1.49 , 0 , 0 ,          16.8828      ,              10.75875     ,              0.6372608 , 0.1323644 , 0.1372245 , 0 , 0 ,             0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0014236, 23.999 , 1000.935 , 6.855 , 0 , 856.546 , 5.78 , 0 , 0 , 0 , 0 , 20.895 , 0 , 6.033 , 1.338 , 0 , 0 ,              0.1694115    ,              0            ,              0 , 0.1862262 , 0.2604503 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0028241, 23.99 , 1001.651 , 6.855 , 0 , 838 , 5.828 , 0 , 0 , 0 , 0 , 20.895 , 0 , 31.396 , 1.337 , 0 , 0 ,   0.1695326    ,              0            ,              0 , 0.4665253 , 0.3835839 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.004213, 24.041 , 1002.103 , 6.855 , 0 , 848.883 , 5.77 , 0 , 0 , 0 , 0 , 20.895 , 0 ,-10.049 , 1.33 , 0 , 0 ,               0.1696091    ,              0            ,              0 , 0.3768092 , 0.5060729 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0056019, 23.904 , 1001.65 , 6.852 , 0 , 862.639 , 5.764 , 0 , 0 , 0 , 0 , 20.895 , 0 , 49.365 , 1.45 , 0 , 0 ,              0.1695325    ,              0            ,              0 , 0.817533 , 0.6396135 , 0 , 0 ,        0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0069907, 24.067 , 1001.699 , 6.852 , 0 , 857.225 , 5.775 , 0 , 0 , 0 , 0 , 20.895 , 0 , 5.952 , 1.432 , 0 , 0 ,             0.1695407    ,              0            ,              0 , 0.8706716 , 0.7714964 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0083796, 23.946 , 1001.68 , 6.852 , 0 , 836.836 , 5.787 , 0 , 0 , 0 , 0 , 20.895 , 0 , 16.435 , 1.437 , 0 , 0 ,             0.1695375    ,              0            ,              0 , 1.017401 , 0.9038398 , 0 , 0 ,        0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0097685, 24.014 , 1001.649 , 6.853 , 0 , 846.655 , 5.827 , 0 , 0 , 0 , 0 , 20.895 , 0 , 22.637 , 1.402 , 0 , 0 ,            0.1695323    ,              0            ,              0 , 1.219501 , 1.03296 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0111574, 24 , 1000.963 , 6.852 , 0 , 861.822 , 5.82 , 0 , 0 , 0 , 0 , 20.892 , 0 , 4.347 , 1.434 , 0 , 0 ,    0.2710737    ,              0            ,              0 , 1.25831 , 1.165027 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0125463, 23.962 , 1001.637 , 6.852 , 0 , 849.339 , 5.767 , 0 , 0 , 0 , 0 , 20.896 , 0 , 36.838 , 1.428 , 0 , 0 ,            0.1356415    ,              0            ,              0 , 1.587195 , 1.296541 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0139352, 24.062 , 1002.002 , 6.851 , 0 , 840.712 , 5.799 , 0 , 0 , 0 , 0 , 20.896 , 0 ,-16.88 , 1.456 , 0 , 0 ,             0.1356909    ,              0            ,              0 , 1.436492 , 1.430634 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0153241, 23.942 , 1001.622 , 6.849 , 0 , 848.757 , 5.839 , 0 , 0 , 0 , 0 , 20.896 , 0 , 49.684 , 1.518 , 0 , 0 ,            0.1356394    ,              0            ,              0 , 1.880064 , 1.570438 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0167245, 24.052 , 1001.756 , 6.85 , 0 , 857.49 , 5.789 , 0 , 0 , 0 , 0 , 20.896 , 0 , 5.287 , 1.51 , 0 , 0 ,  0.1356576    ,              0            ,              0 , 1.927266 , 1.709504 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0181134, 23.942 , 1000.872 , 6.85 , 0 , 851.932 , 5.77 , 0 , 0 , 0 , 0 , 20.896 , 0 , 21.707 , 1.487 , 0 , 0 ,              0.1355378    ,              0            ,              0 , 2.121063 , 1.846452 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0195023, 24.061 , 1001.741 , 6.852 , 0 , 835.3 , 5.832 , 0 , 0 , 0 , 0 , 20.896 , 0 , 9.738 , 1.443 , 0 , 0 ,               0.1356555    ,              0            ,              0 , 2.208002 , 1.979348 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0208912, 23.962 , 1001.643 , 6.86 , 0 , 836.189 , 5.764 , 0 , 0 , 0 , 0 , 20.896 , 0 , 10.907 , 1.191 , 0 , 0 ,             0.1356423    ,              0            ,              0 , 2.305378 , 2.089036 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0222801, 23.963 , 1001.698 , 6.86 , 0 , 852.403 , 5.835 , 0 , 0 , 0 , 0 , 20.9 , 0 , 35.754 , 1.202 , 0 , 0 ,               1.293692E-05               ,              0            ,              0 , 2.624585 , 2.199737 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.023669, 24.067 , 1002.105 , 6.859 , 0 , 851.681 , 5.833 , 0 , 0 , 0 , 0 , 20.899 , 0 ,-15.276 , 1.239 , 0 , 0 ,             3.392102E-02               ,              0            ,              0 , 2.488203 , 2.313845 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0250579, 23.928 , 1001.621 , 6.86 , 0 , 849.657 , 5.789 , 0 , 0 , 0 , 0 , 20.899 , 0 , 49.729 , 1.222 , 0 , 0 ,             3.390464E-02               ,              0            ,              0 , 2.932177 , 2.426387 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0264468, 24.069 , 1001.603 , 6.859 , 0 , 845.344 , 5.767 , 0 , 0 , 0 , 0 , 20.899 , 0 , 6.755 , 1.223 , 0 , 0 ,             3.390403E-02               ,              0            ,              0 , 2.992484 , 2.539022 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0278357, 23.953 , 1000.892 , 6.858 , 0 , 851.547 , 5.764 , 0 , 0 , 0 , 0 , 20.899 , 0 , 16.058 , 1.25 , 0 , 0 ,             3.387996E-02               ,              0            ,              0 , 3.135848 , 2.654143 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0292246, 24.008 , 1001.68 , 6.859 , 0 , 859.805 , 5.764 , 0 , 0 , 0 , 0 , 20.899 , 0 , 25.977 , 1.249 , 0 , 0 ,             3.390663E-02               ,              0            ,              0 , 3.367767 , 2.769172 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.030625, 24.024 , 1001.715 , 6.859 , 0 , 853.353 , 5.764 , 0 , 0 , 0 , 0 , 20.899 , 0 ,-4.286 , 1.239 , 0 , 0 ,              3.390782E-02               ,              0            ,              0 , 3.329502 , 2.88328 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0320139, 23.904 , 1001.65 , 6.858 , 0 , 836.412 , 5.764 , 0 , 0 , 0 , 0 , 20.895 , 0 , 48.944 , 1.272 , 0 , 0 ,             0.1695325    ,              0            ,              0 , 3.766467 , 3.000428 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0334028, 24.061 , 1001.681 , 6.858 , 0 , 835.384 , 5.745 , 0 , 0 , 0 , 0 , 20.892 , 0 , 4.782 , 1.26 , 0 , 0 ,              0.2712682    ,              0            ,              0 , 3.80916 , 3.11647 , 0 , 0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0347917, 23.938 , 1001.659 , 6.862 , 0 , 848.269 , 5.742 , 0 , 0 , 0 , 0 , 20.892 , 0 , 18.308 , 1.143 , 0 , 0 ,            0.2712622    ,              0            ,              0 , 3.972612 , 3.221737 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0361806, 24.025 , 1001.72 , 6.866 , 0 , 860.272 , 5.742 , 0 , 0 , 0 , 0 , 20.892 , 0 , 20.714 , 1.026 , 0 , 0 ,             0.2712787    ,              0            ,              0 , 4.157543 , 3.316228 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0375695, 24.003 , 1001.71 , 6.867 , 0 , 845.034 , 5.756 , 0 , 0 , 0 , 0 , 20.892 , 0 , 1.511 , 1 , 0 , 0 ,    0.271276     ,              0            ,              0 , 4.171033 , 3.408325 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
00.0389584, 23.935 , 1001.626 , 6.866 , 0 , 840.612 , 5.767 , 0 , 0 , 0 , 0 , 20.892 , 0 , 43.806 , 1.036 , 0 , 0 ,            0.2712533    ,              0            ,              0 , 4.562127 , 3.503738 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.757
