Days,Temp        ,mVVM        ,pH          ,pO2         ,RPM         ,Scale1      ,Scale2      ,Scale3      ,NT          ,Unused      ,O2-out      ,CO2_out     ,Cool_heat   ,Acid_base   ,Unused      ,Unused      ,OUR,CER,RQ,Sum1,Sum2,Sum3,Sum4,MS-O2       ,MS-CO2      ,MS-N2       ,MS-Ar       ,MS-Eth      ,MS-Met      ,MS-Unused   ,MS-Unused   ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      , run
00.0000579, 25.954 , 1001.659 , 7.153 , 0 , 851.935 , 4.488 , 0 , 0 , 0 , 0 , 20.895 ,-0.001 , 41.885 , 1.409 , 0 , 0 ,        0.1766189    ,             -0.0268224    ,              0 , 0.220212 , 0.1279615 , 0 , 0 ,        0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.755
00.0014467, 26.006 , 1001.611 , 7.153 , 0 , 839.981 , 4.544 , 0 , 0 , 0 , 0 , 20.895 ,-0.001 ,-3.253 , 1.408 , 0 , 0 ,         0.1766105    ,             -2.682111E-02               ,              0 , 0.2031093 , 0.2558321 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.755
00.0028356, 25.89 , 1001.626 , 7.153 , 0 , 837.211 , 4.505 , 0 , 0 , 0 , 0 , 20.895 ,-0.001 , 49.689 , 1.419 , 0 , 0 ,         0.1766131    ,             -2.682151E-02               ,              0 , 0.4643511 , 0.3847018 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.755
00.0042245, 26.04 , 1001.327 , 7.153 , 0 , 836.456 , 4.491 , 0 , 0 , 0 , 0 , 20.9 ,-0.003 , 13.394 , 1.399 , 0 , 0 ,           2.126793E-02               ,             -8.044356E-02               ,              0 , 0.5347706 , 0.5117551 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.755
00.0056134, 25.914 , 1001.623 , 7.153 , 0 , 841.532 , 4.54 , 0 , 0 , 0 , 0 , 20.899 ,-0.004 , 18.966 , 1.406 , 0 , 0 ,         6.225065E-02               ,             -0.1072871    ,              0 , 0.6344851 , 0.6394441 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.755
00.0070023, 25.935 , 1001.226 , 7.154 , 0 , 858.217 , 4.542 , 0 , 0 , 0 , 0 , 20.899 ,-0.004 , 44.777 , 1.378 , 0 , 0 ,        6.222598E-02               ,             -0.1072446    ,              0 , 0.869902 , 0.7645903 , 0 , 0 ,        0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.755
00.0083912, 26.012 , 1000.393 , 7.153 , 0 , 864.288 , 4.494 , 0 , 0 , 0 , 0 , 20.899 ,-0.004 ,-4.537 , 1.396 , 0 , 0 ,         6.217421E-02               ,             -0.1071553    ,              0 , 0.8460485 , 0.8913711 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.755
00.0097801, 25.876 , 1001.661 , 7.154 , 0 , 866.28 , 4.54 , 0 , 0 , 0 , 0 , 20.899 ,-0.004 , 49.903 , 1.388 , 0 , 0 ,          6.225301E-02               ,             -0.1072911    ,              0 , 1.108415 , 1.017426 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.755
00.011169, 26.036 , 1001.488 , 7.154 , 0 , 859.971 , 4.492 , 0 , 0 , 0 , 0 , 20.899 ,-0.004 , 14.444 , 1.378 , 0 , 0 ,         6.224226E-02               ,             -0.1072726    ,              0 , 1.184355 , 1.142572 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.755
00.0125694, 25.932 , 1001.628 , 7.153 , 0 , 851.684 , 4.536 , 0 , 0 , 0 , 0 , 20.899 ,-0.004 , 17 , 1.404 , 0 , 0 ,            6.225096E-02               ,             -0.1072876    ,              0 , 1.273734 , 1.270079 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-61.755
