Days,Temp        ,mVVM        ,pH          ,pO2         ,RPM         ,Scale1      ,Scale2      ,Scale3      ,NT          ,Unused      ,O2-out      ,CO2_out     ,Cool_heat   ,Acid_base   ,Unused      ,Unused      ,OUR,CER,RQ,Sum1,Sum2,Sum3,Sum4,MS-O2       ,MS-CO2      ,MS-N2       ,MS-Ar       ,MS-Eth      ,MS-Met      ,MS-Unused   ,MS-Unused   ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      , run
00.0027778, 22.314 , 501.886 , 4.281 , 0 , 847.747 , 5.772 , 0 , 0 , 0 , 0 , 20.416 , 0.305 , 50 , 5 , 0 , 0 ,   7.124756     ,              4.090099     ,              0.5740686 , 0.4100334 , 0.4141109 , 0 , 0 ,             0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.771
00.0041667, 22.609 , 501.886 , 4.28 , 0 , 860.022 , 6.668 , 0 , 0 , 0 , 0 , 20.416 , 0.305 , 50 , 5 , 0 , 0 ,    7.124756     ,              4.090099     ,              0.5740686 , 0.8200669 , 0.8282217 , 0 , 0 ,             0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.771
00.0055556, 22.982 , 501.886 , 4.28 , 0 , 856.859 , 8.805 , 0 , 0 , 0 , 0 , 20.416 , 0.305 , 50 , 5 , 0 , 0 ,    7.124756     ,              4.090099     ,              0.5740686 , 1.2301 , 1.242333 , 0 , 0 ,   0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.771
00.0069445, 23.359 , 501.886 , 4.278 , 0 , 843.535 , 9.343 , 0 , 0 , 0 , 0 , 20.416 , 0.305 , 50 , 5 , 0 , 0 ,   7.124756     ,              4.090099     ,              0.5740686 , 1.640134 , 1.656443 , 0 , 0 ,               0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.771
00.0083334, 23.708 , 501.886 , 4.286 , 0 , 840.978 , 8.954 , 0 , 0 , 0 , 0 , 20.416 , 0.305 , 50 , 5 , 0 , 0 ,   7.124756     ,              4.090099     ,              0.5740686 , 2.050167 , 2.070554 , 0 , 0 ,               0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.771
00.0097222, 24.044 , 501.815 , 4.286 , 0 , 845.408 , 8.864 , 0 , 0 , 0 , 0 , 20.416 , 0.305 , 18.933 , 5 , 0 , 0 ,             7.123748     ,              4.08952      ,              0.5740686 , 2.205431 , 2.484665 , 0 , 0 ,               0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.771
00.0111111, 24.41 , 502.166 , 4.282 , 0 , 849.799 , 8.843 , 0 , 0 , 0 , 0 , 20.416 , 0.305 ,-25 , 5 , 0 , 0 ,    7.128731     ,              4.092381     ,              0.5740687 , 2.000414 , 2.898776 , 0 , 0 ,               0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.771
00.0125116, 24.687 , 502.169 , 4.279 , 0 , 862.322 , 8.701 , 0 , 0 , 0 , 0 , 20.416 , 0.305 ,-25 , 5 , 0 , 0 ,   7.128774     ,              4.092405     ,              0.5740686 , 1.795397 , 3.312887 , 0 , 0 ,               0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.771
00.0139005, 24.859 , 502.169 , 4.28 , 0 , 866.031 , 8.647 , 0 , 0 , 0 , 0 , 20.416 , 0.305 ,-25 , 5 , 0 , 0 ,    7.128774     ,              4.092405     ,              0.5740686 , 1.59038 , 3.726998 , 0 , 0 ,  0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.771
00.0152894, 24.978 , 502.187 , 4.279 , 0 , 859.027 , 8.593 , 0 , 0 , 0 , 0 , 20.416 , 0.305 ,-25 , 5 , 0 , 0 ,   7.129029     ,              4.092552     ,              0.5740687 , 1.385364 , 4.141109 , 0 , 0 ,               0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-64.771
