Days,Temp        ,mVVM        ,pH          ,pO2         ,RPM         ,Scale1      ,Scale2      ,Scale3      ,NT          ,Unused      ,O2-out      ,CO2_out     ,Cool_heat   ,Acid_base   ,Unused      ,Unused      ,OUR,CER,RQ,Sum1,Sum2,Sum3,Sum4,MS-O2       ,MS-CO2      ,MS-N2       ,MS-Ar       ,MS-Eth      ,MS-Met      ,MS-Unused   ,MS-Unused   ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      , run
00.0000347, 27.819 , 1001.615 , 6.872 , 0 , 862.06 , 5.533 , 0 , 0 , 0 , 0 , 20.853 , 0.054 , 49.967 , 0.837 , 0 , 0 ,         1.211167     ,              1.448584     ,              1.196023 , 0.2557658 , 0.114068 , 0 , 0 ,               0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0014236, 28.006 , 1001.888 , 6.87 , 0 , 852.449 , 5.506 , 0 , 0 , 0 , 0 , 20.853 , 0.054 , 13.601 , 0.903 , 0 , 0 ,         1.211497     ,              1.448979     ,              1.196023 , 0.3253852 , 0.2371306 , 0 , 0 ,              0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0028241, 27.88 , 1002.092 , 6.871 , 0 , 844.842 , 5.502 , 0 , 0 , 0 , 0 , 20.853 , 0.054 , 30.302 , 0.879 , 0 , 0 ,         1.211744     ,              1.449274     ,              1.196023 , 0.4804919 , 0.3569224 , 0 , 0 ,              0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.004213, 27.971 , 1001.617 , 6.87 , 0 , 857.934 , 5.502 , 0 , 0 , 0 , 0 , 20.895 , 0 , 28.331 , 0.909 , 0 , 0 ,              0.1695269    ,              0            ,              0 , 0.6255096 , 0.4808027 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0056019, 27.956 , 1002.392 , 6.868 , 0 , 840.884 , 5.508 , 0 , 0 , 0 , 0 , 20.895 , 0 , 11.066 , 0.954 , 0 , 0 ,            0.169658     ,              0            ,              0 , 0.6821531 , 0.6108157 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0069907, 27.901 , 1001.644 , 6.869 , 0 , 857.678 , 5.521 , 0 , 0 , 0 , 0 , 20.895 , 0 , 49.272 , 0.934 , 0 , 0 ,            0.1695314    ,              0            ,              0 , 0.9343614 , 0.7381031 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0083796, 27.992 , 1002.002 , 6.873 , 0 , 852.906 , 5.527 , 0 , 0 , 0 , 0 , 20.895 , 0 , 20.471 , 0.798 , 0 , 0 ,            0.169592     ,              0            ,              0 , 1.039146 , 0.8468561 , 0 , 0 ,        0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0097685, 27.884 , 1001.779 , 6.879 , 0 , 845.047 , 5.591 , 0 , 0 , 0 , 0 , 20.895 , 0 , 49.449 , 0.627 , 0 , 0 ,            0.1695543    ,              0            ,              0 , 1.292261 , 0.9323049 , 0 , 0 ,        0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0111574, 27.987 , 1002.099 , 6.877 , 0 , 847.981 , 5.61 , 0 , 0 , 0 , 0 , 20.895 , 0 , 20.974 , 0.677 , 0 , 0 ,             0.1696085    ,              0            ,              0 , 1.39962 , 1.024568 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0125463, 27.834 , 1002.071 , 6.877 , 0 , 845.455 , 5.61 , 0 , 0 , 0 , 0 , 20.895 , 0 , 49.975 , 0.694 , 0 , 0 ,             0.1696037    ,              0            ,              0 , 1.655427 , 1.119147 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0139352, 28.006 , 1002.136 , 6.878 , 0 , 858.725 , 5.598 , 0 , 0 , 0 , 0 , 20.895 , 0 , 16.16 , 0.672 , 0 , 0 ,             0.1696147    ,              0            ,              0 , 1.738145 , 1.210729 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0153241, 27.89 , 1002.097 , 6.877 , 0 , 849.803 , 5.573 , 0 , 0 , 0 , 0 , 20.894 , 0 , 19.903 , 0.675 , 0 , 0 ,             0.2035763    ,              0            ,              0 , 1.840022 , 1.302719 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0167245, 27.982 , 1001.961 , 6.876 , 0 , 859.224 , 5.617 , 0 , 0 , 0 , 0 , 20.894 , 0 , 31.154 , 0.71 , 0 , 0 ,             0.2035487    ,              0            ,              0 , 1.99949 , 1.39948 , 0 , 0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0181134, 27.974 , 1001.085 , 6.876 , 0 , 846.727 , 5.591 , 0 , 0 , 0 , 0 , 20.894 , 0 , 8.693 , 0.709 , 0 , 0 ,             0.2033708    ,              0            ,              0 , 2.043987 , 1.496103 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0195023, 27.917 , 1002.155 , 6.877 , 0 , 841.859 , 5.587 , 0 , 0 , 0 , 0 , 20.894 , 0 , 48.283 , 0.698 , 0 , 0 ,            0.2035881    ,              0            ,              0 , 2.291133 , 1.591228 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0208912, 27.983 , 1001.699 , 6.877 , 0 , 851.06 , 5.576 , 0 , 0 , 0 , 0 , 20.894 , 0 , 9.182 , 0.696 , 0 , 0 ,              0.2034955    ,              0            ,              0 , 2.338133 , 1.68608 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0222801, 27.872 , 1002.22 , 6.876 , 0 , 844.914 , 5.508 , 0 , 0 , 0 , 0 , 20.894 , 0 , 49.687 , 0.711 , 0 , 0 ,             0.2036013    ,              0            ,              0 , 2.592465 , 1.782977 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.023669, 28.003 , 1002.096 , 6.876 , 0 , 852.581 , 5.503 , 0 , 0 , 0 , 0 , 20.894 , 0 , 19.206 , 0.717 , 0 , 0 ,             0.2035761    ,              0            ,              0 , 2.690775 , 1.880691 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0250579, 27.837 , 1002.205 , 6.876 , 0 , 847.388 , 5.503 , 0 , 0 , 0 , 0 , 20.895 , 0 , 49.951 , 0.705 , 0 , 0 ,            0.1696264    ,              0            ,              0 , 2.946459 , 1.97677 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0264468, 27.999 , 1002.051 , 6.876 , 0 , 845.245 , 5.502 , 0 , 0 , 0 , 0 , 20.895 , 0 , 18.443 , 0.713 , 0 , 0 ,            0.1696003    ,              0            ,              0 , 3.040863 , 2.073939 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0278357, 27.899 , 1002.565 , 6.883 , 0 , 850.313 , 5.477 , 0 , 0 , 0 , 0 , 20.895 , 0 , 20.367 , 0.508 , 0 , 0 ,            0.1696873    ,              0            ,              0 , 3.145116 , 2.14317 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
00.0292245, 27.97 , 1001.735 , 6.883 , 0 , 854.217 , 5.47 , 0 , 0 , 0 , 0 , 20.895 , 0 , 26.489 , 0.513 , 0 , 0 ,              0.1695468    ,              0            ,              0 , 3.280705 , 2.213083 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.757
