Days,Temp        ,mVVM        ,pH          ,pO2         ,RPM         ,Scale1      ,Scale2      ,Scale3      ,NT          ,Unused      ,O2-out      ,CO2_out     ,Cool_heat   ,Acid_base   ,Unused      ,Unused      ,OUR,CER,RQ,Sum1,Sum2,Sum3,Sum4,MS-O2       ,MS-CO2      ,MS-N2       ,MS-Ar       ,MS-Eth      ,MS-Met      ,MS-Unused   ,MS-Unused   ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      , run
00.0139352, 27.966 , 1001.716 , 6.848 , 0 , 842.358 , 5.294 , 0 , 0 , 0 , 0 , 20.899 , 0 , 9.101 , 1.563 , 0 , 0 ,             3.390785E-02               ,              0            ,              0 , 1.799358 , 2.440937 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0153241, 27.886 , 1001.335 , 6.849 , 0 , 856.861 , 5.276 , 0 , 0 , 0 , 0 , 20.899 , 0 , 49.655 , 1.54 , 0 , 0 ,             3.389496E-02               ,              0            ,              0 , 2.114211 , 2.700647 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.016713, 28.001 , 1001.579 , 6.855 , 0 , 843.909 , 5.312 , 0 , 0 , 0 , 0 , 20.899 , 0 , 17.264 , 1.364 , 0 , 0 ,             3.390322E-02               ,              0            ,              0 , 2.223678 , 2.930676 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0181019, 27.797 , 1001.35 , 6.856 , 0 , 844.639 , 5.267 , 0 , 0 , 0 , 0 , 20.899 , 0 , 50 , 1.331 , 0 , 0 ,   3.389546E-02               ,              0            ,              0 , 2.540719 , 3.155139 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0194908, 27.996 , 1001.445 , 6.856 , 0 , 856.835 , 5.254 , 0 , 0 , 0 , 0 , 20.896 , 0 , 20.608 , 1.305 , 0 , 0 ,            0.1356155    ,              0            ,              0 , 2.671391 , 3.375218 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0208913, 27.843 , 1001.05 , 6.856 , 0 , 839.235 , 5.252 , 0 , 0 , 0 , 0 , 20.896 , 0 , 19.744 , 1.325 , 0 , 0 ,             0.135562     ,              0            ,              0 , 2.796583 , 3.59867 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0222801, 27.862 , 1001.737 , 6.857 , 0 , 855.866 , 5.259 , 0 , 0 , 0 , 0 , 20.896 , 0 , 49.604 , 1.283 , 0 , 0 ,            0.135655     ,              0            ,              0 , 3.111113 , 3.815039 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.023669, 28.034 , 1001.885 , 6.857 , 0 , 856.394 , 5.245 , 0 , 0 , 0 , 0 , 20.896 , 0 , 10.064 , 1.303 , 0 , 0 ,             0.135675     ,              0            ,              0 , 3.174927 , 4.034781 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0250579, 27.817 , 1001.38 , 6.856 , 0 , 837.723 , 5.256 , 0 , 0 , 0 , 0 , 20.896 , 0 , 50 , 1.311 , 0 , 0 ,   0.1356066    ,              0            ,              0 , 3.491967 , 4.255872 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0264468, 27.983 , 1001.495 , 6.857 , 0 , 849.857 , 5.247 , 0 , 0 , 0 , 0 , 20.896 , 0 , 23.605 , 1.298 , 0 , 0 ,            0.1356222    ,              0            ,              0 , 3.641642 , 4.47477 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0278357, 27.9 , 1000.716 , 6.855 , 0 , 850.672 , 5.251 , 0 , 0 , 0 , 0 , 20.896 , 0 , 18.453 , 1.356 , 0 , 0 ,              0.1355167    ,              0            ,              0 , 3.758649 , 4.70345 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0292246, 27.931 , 1001.792 , 6.855 , 0 , 846.337 , 5.241 , 0 , 0 , 0 , 0 , 20.896 , 0 , 42.496 , 1.36 , 0 , 0 ,             0.1356624    ,              0            ,              0 , 4.028108 , 4.932805 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0306135, 27.974 , 1001.836 , 6.854 , 0 , 854.661 , 5.24 , 0 , 0 , 0 , 0 , 20.895 , 0 , 4.677 , 1.377 , 0 , 0 ,              0.1695639    ,              0            ,              0 , 4.057764 , 5.165026 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0320023, 27.86 , 1001.354 , 6.854 , 0 , 866.392 , 5.24 , 0 , 0 , 0 , 0 , 20.895 , 0 , 49.311 , 1.396 , 0 , 0 ,              0.1694824    ,              0            ,              0 , 4.370436 , 5.400452 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0333912, 28.023 , 1001.567 , 6.853 , 0 , 846.761 , 5.24 , 0 , 0 , 0 , 0 , 20.895 , 0 , 15.816 , 1.406 , 0 , 0 ,             0.1695184    ,              0            ,              0 , 4.470722 , 5.637563 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0347917, 27.823 , 1001.748 , 6.857 , 0 , 848.978 , 5.24 , 0 , 0 , 0 , 0 , 20.895 , 0 , 50 , 1.285 , 0 , 0 ,   0.169549     ,              0            ,              0 , 4.787763 , 5.854269 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0361806, 27.984 , 1001.469 , 6.859 , 0 , 853.163 , 5.24 , 0 , 0 , 0 , 0 , 20.895 , 0 , 27.849 , 1.24 , 0 , 0 ,              0.1695018    ,              0            ,              0 , 4.964348 , 6.063386 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0375695, 27.937 , 1002.205 , 6.859 , 0 , 846.927 , 5.24 , 0 , 0 , 0 , 0 , 20.895 , 0 , 12.398 , 1.241 , 0 , 0 ,             0.1696264    ,              0            ,              0 , 5.042961 , 6.272673 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0389584, 27.89 , 1001.807 , 6.858 , 0 , 865.385 , 5.219 , 0 , 0 , 0 , 0 , 20.895 , 0 , 48.824 , 1.258 , 0 , 0 ,             0.169559     ,              0            ,              0 , 5.352545 , 6.484825 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0403473, 27.978 , 1001.47 , 6.859 , 0 , 837.52 , 5.235 , 0 , 0 , 0 , 0 , 20.895 , 0 , 16.226 , 1.232 , 0 , 0 ,              0.169502     ,              0            ,              0 , 5.455431 , 6.692593 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0417361, 27.819 , 1001.732 , 6.859 , 0 , 846.398 , 5.226 , 0 , 0 , 0 , 0 , 20.895 , 0 , 49.763 , 1.215 , 0 , 0 ,            0.1695463    ,              0            ,              0 , 5.770969 , 6.897494 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.043125, 28.001 , 1001.524 , 6.86 , 0 , 853.341 , 5.218 , 0 , 0 , 0 , 0 , 20.895 , 0 , 17.058 , 1.206 , 0 , 0 ,              0.1695111    ,              0            ,              0 , 5.87913 , 7.100878 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0445139, 27.856 , 1001.403 , 6.857 , 0 , 847.66 , 5.163 , 0 , 0 , 0 , 0 , 20.895 , 0 , 50 , 1.285 , 0 , 0 ,   0.1694907    ,              0            ,              0 , 6.196171 , 7.317584 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0459028, 27.986 , 1001.476 , 6.859 , 0 , 841.948 , 5.218 , 0 , 0 , 0 , 0 , 20.895 , 0 , 22.668 , 1.229 , 0 , 0 ,            0.169503     ,              0            ,              0 , 6.339904 , 7.524846 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0472917, 27.899 , 1000.985 , 6.858 , 0 , 850.093 , 5.209 , 0 , 0 , 0 , 0 , 20.895 , 0 , 18.477 , 1.263 , 0 , 0 ,            0.1694199    ,              0            ,              0 , 6.457064 , 7.737842 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0486922, 27.933 , 1001.366 , 6.86 , 0 , 844.303 , 5.212 , 0 , 0 , 0 , 0 , 20.895 , 0 , 39.749 , 1.213 , 0 , 0 ,             0.1694844    ,              0            ,              0 , 6.709105 , 7.942406 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0500811, 27.967 , 1001.835 , 6.856 , 0 , 854.504 , 5.161 , 0 , 0 , 0 , 0 , 20.895 , 0 , 5.033 , 1.334 , 0 , 0 ,             0.1695638    ,              0            ,              0 , 6.741017 , 8.167376 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0514699, 27.826 , 1001.357 , 6.858 , 0 , 858.32 , 5.193 , 0 , 0 , 0 , 0 , 20.893 , 0 , 49.621 , 1.272 , 0 , 0 ,             0.2373036    ,              0            ,              0 , 7.055655 , 8.381889 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0528588, 28.01 , 1001.551 , 6.856 , 0 , 841.52 , 5.149 , 0 , 0 , 0 , 0 , 20.893 , 0 , 18.744 , 1.301 , 0 , 0 ,              0.2373496    ,              0            ,              0 , 7.174507 , 8.601293 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0542477, 27.824 , 1001.391 , 6.856 , 0 , 863.208 , 5.147 , 0 , 0 , 0 , 0 , 20.893 , 0 , 50 , 1.327 , 0 , 0 ,  0.2373117    ,              0            ,              0 , 7.491548 , 8.825082 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0556366, 27.997 , 1001.67 , 6.855 , 0 , 865.465 , 5.133 , 0 , 0 , 0 , 0 , 20.893 , 0 , 23.298 , 1.337 , 0 , 0 ,             0.2373778    ,              0            ,              0 , 7.639276 , 9.050558 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0570255, 27.903 , 1001.848 , 6.856 , 0 , 846.898 , 5.178 , 0 , 0 , 0 , 0 , 20.893 , 0 , 17.087 , 1.321 , 0 , 0 ,            0.23742      ,              0            ,              0 , 7.747621 , 9.273335 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0584144, 27.913 , 1001.361 , 6.864 , 0 , 858.262 , 5.13 , 0 , 0 , 0 , 0 , 20.893 , 0 , 46.008 , 1.083 , 0 , 0 ,             0.2373046    ,              0            ,              0 , 8.03935 , 9.455976 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0598033, 27.984 , 1001.87 , 6.864 , 0 , 843.938 , 5.132 , 0 , 0 , 0 , 0 , 20.893 , 0 , 1.111 , 1.079 , 0 , 0 ,              0.2374252    ,              0            ,              0 , 8.046394 , 9.63794 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0611922, 27.864 , 1001.438 , 6.864 , 0 , 843.243 , 5.131 , 0 , 0 , 0 , 0 , 20.892 , 0 , 49.631 , 1.086 , 0 , 0 ,            0.2712024    ,              0            ,              0 , 8.361094 , 9.821087 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0625926, 28.011 , 1001.499 , 6.862 , 0 , 860.833 , 5.173 , 0 , 0 , 0 , 0 , 20.893 , 0 , 19.945 , 1.134 , 0 , 0 ,            0.2373373    ,              0            ,              0 , 8.487562 , 10.01233 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0639815, 27.812 , 1001.404 , 6.862 , 0 , 844.773 , 5.124 , 0 , 0 , 0 , 0 , 20.893 , 0 , 50 , 1.128 , 0 , 0 ,  0.2373148    ,              0            ,              0 , 8.804603 , 10.20256 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0653704, 27.984 , 1001.858 , 6.862 , 0 , 850.634 , 5.114 , 0 , 0 , 0 , 0 , 20.893 , 0 , 25.562 , 1.135 , 0 , 0 ,            0.2374224    ,              0            ,              0 , 8.966686 , 10.39397 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0667593, 27.916 , 1000.77 , 6.861 , 0 , 851.925 , 5.127 , 0 , 0 , 0 , 0 , 20.893 , 0 , 12.607 , 1.166 , 0 , 0 ,             0.2371645    ,              0            ,              0 , 9.046625 , 10.5906 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.0681482, 27.85 , 1001.419 , 6.861 , 0 , 841.342 , 5.12 , 0 , 0 , 0 , 0 , 20.893 , 0 , 49.727 , 1.184 , 0 , 0 ,              0.2373183    ,              0            ,              0 , 9.361936 , 10.79028 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
00.069537, 27.994 , 1001.504 , 6.861 , 0 , 847.24 , 5.113 , 0 , 0 , 0 , 0 , 20.893 , 0 , 23.403 , 1.161 , 0 , 0 ,              0.2373385    ,              0            ,              0 , 9.510329 , 10.98607 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-63.760
