Days,Temp        ,mVVM        ,pH          ,pO2         ,RPM         ,Scale1      ,Scale2      ,Scale3      ,NT          ,Unused      ,O2-out      ,CO2_out     ,Cool_heat   ,Acid_base   ,Unused      ,Unused      ,OUR,CER,RQ,Sum1,Sum2,Sum3,Sum4,MS-O2       ,MS-CO2      ,MS-N2       ,MS-Ar       ,MS-Eth      ,MS-Met      ,MS-Unused   ,MS-Unused   ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      ,Unused      , run
00.0000579, 25.943 , 1000.927 , 6.861 , 0 , 848.525 , 5.124 , 0 , 0 , 0 , 0 , 20.898 ,-0.002 , 16.115 , 1.163 , 0 , 0 ,        8.191096E-02               ,             -5.360694E-02               ,              0 , 0.1023681 , 0.1978695 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.755
00.0014583, 25.987 , 1001.726 , 6.872 , 0 , 859.978 , 5.125 , 0 , 0 , 0 , 0 , 20.898 ,-0.002 , 31.945 , 0.855 , 0 , 0 ,        8.197635E-02               ,             -5.364973E-02               ,              0 , 0.3052938 , 0.3433368 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.755
00.0028473, 25.972 , 1002.116 , 6.871 , 0 , 846.216 , 5.139 , 0 , 0 , 0 , 0 , 20.898 ,-0.002 , 4.761 , 0.874 , 0 , 0 ,         8.200826E-02               ,             -5.367062E-02               ,              0 , 0.3355374 , 0.4920367 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.755
00.0042362, 25.904 , 1001.669 , 6.871 , 0 , 845.654 , 5.155 , 0 , 0 , 0 , 0 , 20.898 ,-0.002 , 49.5 , 0.879 , 0 , 0 ,          8.197168E-02               ,             -5.364668E-02               ,              0 , 0.6499786 , 0.6415872 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.755
00.005625, 26.014 , 1001.689 , 6.87 , 0 , 865.383 , 5.198 , 0 , 0 , 0 , 0 , 20.899 ,-0.001 , 14.039 , 0.914 , 0 , 0 ,          4.099416E-02               ,             -2.682455E-02               ,              0 , 0.7391592 , 0.7970926 , 0 , 0 ,       0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.755
00.0070139, 25.896 , 1001.665 , 6.87 , 0 , 866.255 , 5.201 , 0 , 0 , 0 , 0 , 20.9 ,-0.002 , 49.802 , 0.887 , 0 , 0 ,           0.0141879    ,             -5.364782E-02               ,              0 , 1.055519 , 0.9480042 , 0 , 0 ,        0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.755
00.0084028, 26.014 , 1001.763 , 6.869 , 0 , 838.096 , 5.13 , 0 , 0 , 0 , 0 , 20.9 ,-0.002 , 13.042 , 0.917 , 0 , 0 ,           1.418929E-02               ,             -5.365307E-02               ,              0 , 1.138366 , 1.10402 , 0 , 0 ,          0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.755
00.0097917, 25.904 , 1001.652 , 6.87 , 0 , 852.116 , 5.134 , 0 , 0 , 0 , 0 , 20.9 ,-0.002 , 35.603 , 0.888 , 0 , 0 ,           1.418771E-02               ,             -5.364713E-02               ,              0 , 1.364529 , 1.255102 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.755
00.0111806, 26.014 , 1001.614 , 6.88 , 0 , 858.234 , 5.161 , 0 , 0 , 0 , 0 , 20.9 ,-0.002 , 16.908 , 0.61 , 0 , 0 ,            1.418718E-02               ,             -5.364509E-02               ,              0 , 1.471934 , 1.358885 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.755
00.0125695, 25.946 , 1002.091 , 6.878 , 0 , 851.388 , 5.127 , 0 , 0 , 0 , 0 , 20.9 ,-0.002 , 13.379 , 0.649 , 0 , 0 ,          1.419393E-02               ,             -5.367064E-02               ,              0 , 1.556922 , 1.469304 , 0 , 0 ,         0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,           0 ,KLG-62.755
